TerritoryID,SalesOrderID,Region,CountryCode,Group,TotalSales
6,55771,Canada,CA,North America,30.97
7,54224,France,FR,Europe,30.97
4,54860,Southwest,US,North America,30.97
1,54951,Northwest,US,North America,30.97
6,54497,Canada,CA,North America,30.97
9,54666,Australia,AU,Pacific,30.97
8,54564,Germany,DE,Europe,30.48
4,54485,Southwest,US,North America,30.48
7,54408,France,FR,Europe,30.48
8,54353,Germany,DE,Europe,30.48
8,53814,Germany,DE,Europe,30.48
7,55714,France,FR,Europe,30.48
7,55904,France,FR,Europe,30.48
8,57989,Germany,DE,Europe,30.48
8,56209,Germany,DE,Europe,30.48
8,52818,Germany,DE,Europe,30.48
7,52815,France,FR,Europe,30.48
6,53200,Canada,CA,North America,30.48
8,52603,Germany,DE,Europe,30.48
9,62403,Australia,AU,Pacific,30.48
9,60643,Australia,AU,Pacific,30.48
9,61657,Australia,AU,Pacific,30.48
9,59583,Australia,AU,Pacific,30.48
9,59585,Australia,AU,Pacific,30.48
4,60340,Southwest,US,North America,30.48
6,60580,Canada,CA,North America,29.99
4,60533,Southwest,US,North America,29.99
1,60140,Northwest,US,North America,29.99
9,59582,Australia,AU,Pacific,29.99
1,59594,Northwest,US,North America,29.99
4,59722,Southwest,US,North America,29.99
1,59720,Northwest,US,North America,29.99
1,60002,Northwest,US,North America,29.99
4,59999,Southwest,US,North America,29.99
9,59909,Australia,AU,Pacific,29.99
7,59312,France,FR,Europe,29.99
1,58655,Northwest,US,North America,29.99
9,58778,Australia,AU,Pacific,29.99
7,58447,France,FR,Europe,29.99
6,58499,Canada,CA,North America,29.99
4,58558,Southwest,US,North America,29.99
10,61695,United Kingdom,GB,Europe,29.99
6,61740,Canada,CA,North America,29.99
1,61503,Northwest,US,North America,29.99
1,61448,Northwest,US,North America,29.99
1,60656,Northwest,US,North America,29.99
4,60857,Southwest,US,North America,29.99
4,60858,Southwest,US,North America,29.99
4,60979,Southwest,US,North America,29.99
10,62367,United Kingdom,GB,Europe,29.99
9,62399,Australia,AU,Pacific,29.99
9,62532,Australia,AU,Pacific,29.99
9,62473,Australia,AU,Pacific,29.99
6,62710,Canada,CA,North America,29.99
9,62754,Australia,AU,Pacific,29.99
4,62899,Southwest,US,North America,29.99
4,62305,Southwest,US,North America,29.99
1,62103,Northwest,US,North America,29.99
6,62106,Canada,CA,North America,29.99
6,63081,Canada,CA,North America,29.99
9,63009,Australia,AU,Pacific,29.99
6,52176,Canada,CA,North America,29.99
9,52288,Australia,AU,Pacific,29.99
4,52303,Southwest,US,North America,29.99
1,51893,Northwest,US,North America,29.99
1,52038,Northwest,US,North America,29.99
6,53094,Canada,CA,North America,29.99
6,52981,Canada,CA,North America,29.99
9,52781,Australia,AU,Pacific,29.99
6,52740,Canada,CA,North America,29.99
1,52858,Northwest,US,North America,29.99
6,53366,Canada,CA,North America,29.99
1,53367,Northwest,US,North America,29.99
1,53306,Northwest,US,North America,29.99
7,53698,France,FR,Europe,29.99
9,53723,Australia,AU,Pacific,29.99
4,56239,Southwest,US,North America,29.99
6,56150,Canada,CA,North America,29.99
4,56346,Southwest,US,North America,29.99
1,56451,Northwest,US,North America,29.99
6,56716,Canada,CA,North America,29.99
4,56719,Southwest,US,North America,29.99
1,58306,Northwest,US,North America,29.99
1,57326,Northwest,US,North America,29.99
9,57374,Australia,AU,Pacific,29.99
9,57246,Australia,AU,Pacific,29.99
8,57452,Germany,DE,Europe,29.99
1,56041,Northwest,US,North America,29.99
1,55701,Northwest,US,North America,29.99
1,55702,Northwest,US,North America,29.99
4,55760,Southwest,US,North America,29.99
6,55106,Canada,CA,North America,29.99
10,55065,United Kingdom,GB,Europe,29.99
4,55408,Southwest,US,North America,29.99
4,53935,Southwest,US,North America,29.99
1,54272,Northwest,US,North America,29.99
6,54273,Canada,CA,North America,29.99
4,54155,Southwest,US,North America,29.99
10,54505,United Kingdom,GB,Europe,29.99
1,54782,Northwest,US,North America,29.99
9,54718,Australia,AU,Pacific,29.99
7,54402,France,FR,Europe,29.98
9,54664,Australia,AU,Pacific,29.98
8,55482,Germany,DE,Europe,29.98
10,55480,United Kingdom,GB,Europe,29.98
6,55695,Canada,CA,North America,29.98
9,55816,Australia,AU,Pacific,29.98
6,57260,Canada,CA,North America,29.98
9,57693,Australia,AU,Pacific,29.98
9,57749,Australia,AU,Pacific,29.98
1,56769,Northwest,US,North America,29.98
1,56871,Northwest,US,North America,29.98
4,56656,Southwest,US,North America,29.98
10,56207,United Kingdom,GB,Europe,29.98
10,53317,United Kingdom,GB,Europe,29.98
10,52986,United Kingdom,GB,Europe,29.98
1,52036,Northwest,US,North America,29.98
1,52173,Northwest,US,North America,29.98
6,52537,Canada,CA,North America,29.98
9,52579,Australia,AU,Pacific,29.98
7,52389,France,FR,Europe,29.98
6,63307,Canada,CA,North America,29.98
1,62187,Northwest,US,North America,29.98
9,62023,Australia,AU,Pacific,29.98
8,62906,Germany,DE,Europe,29.98
4,62779,Southwest,US,North America,29.98
1,61123,Northwest,US,North America,29.98
4,60855,Southwest,US,North America,29.98
4,61332,Southwest,US,North America,29.98
1,58604,Northwest,US,North America,29.98
6,58429,Canada,CA,North America,29.98
1,58789,Northwest,US,North America,29.98
1,59354,Northwest,US,North America,29.98
7,59102,France,FR,Europe,29.98
9,59143,Australia,AU,Pacific,29.98
6,59929,Canada,CA,North America,29.98
4,59665,Southwest,US,North America,29.98
1,59512,Northwest,US,North America,29.98
4,60338,Southwest,US,North America,29.98
1,60091,Northwest,US,North America,29.93
6,60402,Canada,CA,North America,29.93
4,61059,Southwest,US,North America,29.93
6,62612,Canada,CA,North America,29.93
4,53165,Southwest,US,North America,29.93
8,53158,Germany,DE,Europe,29.93
1,56878,Northwest,US,North America,29.93
4,57224,Southwest,US,North America,29.93
4,54755,Southwest,US,North America,29.93
8,54162,Germany,DE,Europe,29.93
1,54356,Northwest,US,North America,29.93
10,54342,United Kingdom,GB,Europe,29.93
7,54165,France,FR,Europe,29.48
6,54207,Canada,CA,North America,29.48
7,54073,France,FR,Europe,29.48
7,54915,France,FR,Europe,29.48
4,54401,Southwest,US,North America,29.48
10,54404,United Kingdom,GB,Europe,29.48
9,55620,Australia,AU,Pacific,29.48
10,55590,United Kingdom,GB,Europe,29.48
10,55425,United Kingdom,GB,Europe,29.48
10,55358,United Kingdom,GB,Europe,29.48
9,57194,Australia,AU,Pacific,29.48
8,56936,Germany,DE,Europe,29.48
10,56731,United Kingdom,GB,Europe,29.48
5,56152,Southeast,US,North America,29.48
4,56153,Southwest,US,North America,29.48
9,56384,Australia,AU,Pacific,29.48
10,57563,United Kingdom,GB,Europe,29.48
8,58222,Germany,DE,Europe,29.48
9,58075,Australia,AU,Pacific,29.48
6,53089,Canada,CA,North America,29.48
4,53311,Southwest,US,North America,29.48
8,52439,Germany,DE,Europe,29.48
9,52219,Australia,AU,Pacific,29.48
10,52259,United Kingdom,GB,Europe,29.48
7,52000,France,FR,Europe,29.48
10,51907,United Kingdom,GB,Europe,29.48
10,61889,United Kingdom,GB,Europe,29.48
8,62057,Germany,DE,Europe,29.48
7,62055,France,FR,Europe,29.48
8,62326,Germany,DE,Europe,29.48
4,62259,Southwest,US,North America,29.48
6,61118,Canada,CA,North America,29.48
7,60871,France,FR,Europe,29.48
10,61343,United Kingdom,GB,Europe,29.48
8,60222,Germany,DE,Europe,29.48
6,59510,Canada,CA,North America,29.48
8,58877,Germany,DE,Europe,29.48
1,58723,Northwest,US,North America,29.48
1,58724,Northwest,US,North America,29.48
1,58725,Northwest,US,North America,29.48
6,58379,Canada,CA,North America,29.48
7,58613,France,FR,Europe,29.48
10,51788,United Kingdom,GB,Europe,29.388
6,62970,Canada,CA,North America,29.26
10,62912,United Kingdom,GB,Europe,28.99
9,58483,Australia,AU,Pacific,28.99
6,58788,Canada,CA,North America,28.99
9,58782,Australia,AU,Pacific,28.99
4,59156,Southwest,US,North America,28.99
4,59223,Southwest,US,North America,28.99
6,59718,Canada,CA,North America,28.99
10,59864,United Kingdom,GB,Europe,28.99
6,60266,Canada,CA,North America,28.99
7,60356,France,FR,Europe,28.99
1,62249,Northwest,US,North America,28.99
8,61824,Germany,DE,Europe,28.99
7,61944,France,FR,Europe,28.99
7,62607,France,FR,Europe,28.99
6,62546,Canada,CA,North America,28.99
1,62835,Northwest,US,North America,28.99
7,51906,France,FR,Europe,28.99
4,52075,Southwest,US,North America,28.99
8,52313,Germany,DE,Europe,28.99
6,52170,Canada,CA,North America,28.99
7,52441,France,FR,Europe,28.99
4,52588,Southwest,US,North America,28.99
6,53789,Canada,CA,North America,28.99
4,52978,Southwest,US,North America,28.99
4,53202,Southwest,US,North America,28.99
10,53224,United Kingdom,GB,Europe,28.99
7,53226,France,FR,Europe,28.99
8,53227,Germany,DE,Europe,28.99
1,52688,Northwest,US,North America,28.99
4,57972,Southwest,US,North America,28.99
6,57643,Canada,CA,North America,28.99
4,57322,Southwest,US,North America,28.99
10,56464,United Kingdom,GB,Europe,28.99
6,56610,Canada,CA,North America,28.99
8,57221,Germany,DE,Europe,28.99
4,56971,Southwest,US,North America,28.99
9,55340,Australia,AU,Pacific,28.99
8,55212,Germany,DE,Europe,28.99
1,54486,Northwest,US,North America,28.99
10,54633,United Kingdom,GB,Europe,28.99
10,54565,United Kingdom,GB,Europe,28.99
4,53932,Southwest,US,North America,28.99
9,54041,Australia,AU,Pacific,28.98
10,54163,United Kingdom,GB,Europe,28.98
6,54112,Canada,CA,North America,28.98
6,54334,Canada,CA,North America,28.98
4,54944,Southwest,US,North America,28.98
9,54771,Australia,AU,Pacific,28.98
7,55119,France,FR,Europe,28.98
4,56919,Southwest,US,North America,28.98
8,56666,Germany,DE,Europe,28.98
4,58037,Southwest,US,North America,28.98
9,58021,Australia,AU,Pacific,28.98
8,58046,Germany,DE,Europe,28.98
4,53018,Southwest,US,North America,28.98
7,53315,France,FR,Europe,28.98
7,53381,France,FR,Europe,28.98
9,62752,Australia,AU,Pacific,28.98
9,62753,Australia,AU,Pacific,28.98
1,62644,Northwest,US,North America,28.98
4,61799,Southwest,US,North America,28.98
4,62098,Southwest,US,North America,28.98
9,61431,Australia,AU,Pacific,28.98
10,61510,United Kingdom,GB,Europe,28.98
9,60641,Australia,AU,Pacific,28.98
10,61064,United Kingdom,GB,Europe,28.98
7,58804,France,FR,Europe,28.98
1,58849,Northwest,US,North America,28.98
10,58871,United Kingdom,GB,Europe,28.98
4,57922,Southwest,US,North America,28.96
6,52893,Canada,CA,North America,28.48
4,59716,Southwest,US,North America,28.48
10,61893,United Kingdom,GB,Europe,27.96
10,55367,United Kingdom,GB,Europe,27.96
1,55894,Northwest,US,North America,27.92
4,55936,Southwest,US,North America,27.77
6,55566,Canada,CA,North America,27.77
1,55567,Northwest,US,North America,27.77
6,55626,Canada,CA,North America,27.77
9,55614,Australia,AU,Pacific,27.77
7,55171,France,FR,Europe,27.77
10,54911,United Kingdom,GB,Europe,27.77
10,54409,United Kingdom,GB,Europe,27.77
7,54127,France,FR,Europe,27.77
7,54128,France,FR,Europe,27.77
10,53813,United Kingdom,GB,Europe,27.77
9,57483,Australia,AU,Pacific,27.77
10,57774,United Kingdom,GB,Europe,27.77
7,56303,France,FR,Europe,27.77
9,56700,Australia,AU,Pacific,27.77
4,52686,Southwest,US,North America,27.77
9,53353,Australia,AU,Pacific,27.77
9,53293,Australia,AU,Pacific,27.77
8,53751,Germany,DE,Europe,27.77
8,61890,Germany,DE,Europe,27.77
8,61826,Germany,DE,Europe,27.77
10,62123,United Kingdom,GB,Europe,27.77
9,62286,Australia,AU,Pacific,27.77
6,62545,Canada,CA,North America,27.77
9,61102,Australia,AU,Pacific,27.77
8,60997,Germany,DE,Europe,27.77
7,61760,France,FR,Europe,27.77
7,61761,France,FR,Europe,27.77
10,61628,United Kingdom,GB,Europe,27.77
9,61319,Australia,AU,Pacific,27.77
8,59532,Germany,DE,Europe,27.77
4,60470,Southwest,US,North America,27.77
10,60487,United Kingdom,GB,Europe,27.77
8,60220,Germany,DE,Europe,27.77
10,60083,United Kingdom,GB,Europe,27.77
1,60131,Northwest,US,North America,27.77
7,58805,France,FR,Europe,27.77
4,58791,Southwest,US,North America,27.77
4,58367,Southwest,US,North America,27.77
6,59292,Canada,CA,North America,27.77
4,62960,Southwest,US,North America,27.77
8,63034,Germany,DE,Europe,27.77
9,63061,Australia,AU,Pacific,27.77
1,59294,Northwest,US,North America,27.28
4,59295,Southwest,US,North America,27.28
9,59343,Australia,AU,Pacific,27.28
6,59353,Canada,CA,North America,27.28
7,59174,France,FR,Europe,27.28
4,58368,Southwest,US,North America,27.28
4,58494,Southwest,US,North America,27.28
7,58510,France,FR,Europe,27.28
6,58850,Canada,CA,North America,27.28
4,58726,Southwest,US,North America,27.28
9,60253,Australia,AU,Pacific,27.28
9,60523,Australia,AU,Pacific,27.28
9,60524,Australia,AU,Pacific,27.28
4,59514,Southwest,US,North America,27.28
9,59652,Australia,AU,Pacific,27.28
1,60060,Northwest,US,North America,27.28
4,60058,Southwest,US,North America,27.28
9,60049,Australia,AU,Pacific,27.28
6,61388,Canada,CA,North America,27.28
10,61692,United Kingdom,GB,Europe,27.28
4,61682,Southwest,US,North America,27.28
10,61696,United Kingdom,GB,Europe,27.28
10,61568,United Kingdom,GB,Europe,27.28
10,61143,United Kingdom,GB,Europe,27.28
9,60639,Australia,AU,Pacific,27.28
1,60710,Northwest,US,North America,27.28
9,60768,Australia,AU,Pacific,27.28
1,60852,Northwest,US,North America,27.28
1,62708,Northwest,US,North America,27.28
1,62893,Northwest,US,North America,27.28
9,62285,Australia,AU,Pacific,27.28
1,62301,Northwest,US,North America,27.28
9,62234,Australia,AU,Pacific,27.28
1,62184,Northwest,US,North America,27.28
1,61870,Northwest,US,North America,27.28
9,53667,Australia,AU,Pacific,27.28
9,52672,Australia,AU,Pacific,27.28
7,52704,France,FR,Europe,27.28
1,52788,Northwest,US,North America,27.28
6,52791,Canada,CA,North America,27.28
4,52853,Southwest,US,North America,27.28
8,52870,Germany,DE,Europe,27.28
10,52871,United Kingdom,GB,Europe,27.28
10,52990,United Kingdom,GB,Europe,27.28
9,52969,Australia,AU,Pacific,27.28
4,53199,Southwest,US,North America,27.28
4,53146,Southwest,US,North America,27.28
9,52580,Australia,AU,Pacific,27.28
6,52629,Canada,CA,North America,27.28
4,52423,Southwest,US,North America,27.28
4,52424,Southwest,US,North America,27.28
9,52411,Australia,AU,Pacific,27.28
9,52525,Australia,AU,Pacific,27.28
9,52526,Australia,AU,Pacific,27.28
6,52484,Canada,CA,North America,27.28
9,52216,Australia,AU,Pacific,27.28
4,52128,Southwest,US,North America,27.28
1,52334,Northwest,US,North America,27.28
9,51969,Australia,AU,Pacific,27.28
6,56713,Canada,CA,North America,27.28
4,56768,Southwest,US,North America,27.28
1,56865,Northwest,US,North America,27.28
1,56863,Northwest,US,North America,27.28
9,56339,Australia,AU,Pacific,27.28
1,56146,Northwest,US,North America,27.28
6,56147,Canada,CA,North America,27.28
4,56148,Southwest,US,North America,27.28
10,56208,United Kingdom,GB,Europe,27.28
1,56391,Northwest,US,North America,27.28
9,57794,Australia,AU,Pacific,27.28
4,57437,Southwest,US,North America,27.28
9,57309,Australia,AU,Pacific,27.28
9,57371,Australia,AU,Pacific,27.28
4,57261,Southwest,US,North America,27.28
1,57259,Northwest,US,North America,27.28
9,57849,Australia,AU,Pacific,27.28
9,57850,Australia,AU,Pacific,27.28
10,53849,United Kingdom,GB,Europe,27.28
4,53885,Southwest,US,North America,27.28
9,54192,Australia,AU,Pacific,27.28
6,54389,Canada,CA,North America,27.28
4,54390,Southwest,US,North America,27.28
9,54433,Australia,AU,Pacific,27.28
9,54529,Australia,AU,Pacific,27.28
4,54608,Southwest,US,North America,27.28
6,54899,Canada,CA,North America,27.28
7,54956,France,FR,Europe,27.28
4,54833,Southwest,US,North America,27.28
10,54746,United Kingdom,GB,Europe,27.28
9,54717,Australia,AU,Pacific,27.28
1,54677,Northwest,US,North America,27.28
6,55104,Canada,CA,North America,27.28
9,55180,Australia,AU,Pacific,27.28
8,55479,Germany,DE,Europe,27.28
1,55518,Northwest,US,North America,27.28
6,55571,Canada,CA,North America,27.28
7,55899,France,FR,Europe,27.28
4,55884,Southwest,US,North America,27.28
4,55886,Southwest,US,North America,27.28
1,55983,Northwest,US,North America,27.28
9,54979,Australia,AU,Pacific,26.97
4,57399,Southwest,US,North America,26.97
6,56297,Canada,CA,North America,26.97
4,56247,Southwest,US,North America,26.97
1,52636,Northwest,US,North America,26.97
6,53374,Canada,CA,North America,26.97
4,53312,Southwest,US,North America,26.97
9,59276,Australia,AU,Pacific,26.97
4,53515,Southwest,US,North America,26.724
8,51869,Germany,DE,Europe,26.724
5,51854,Southeast,US,North America,26.724
10,51768,United Kingdom,GB,Europe,26.724
5,51118,Southeast,US,North America,26.724
10,51908,United Kingdom,GB,Europe,25.48
8,52606,Germany,DE,Europe,25.48
7,52440,France,FR,Europe,25.48
8,52141,Germany,DE,Europe,25.48
10,53750,United Kingdom,GB,Europe,25.48
10,52819,United Kingdom,GB,Europe,25.48
8,52910,Germany,DE,Europe,25.48
4,52790,Southwest,US,North America,25.48
4,56285,Southwest,US,North America,25.48
9,57311,Australia,AU,Pacific,25.48
9,57961,Australia,AU,Pacific,25.48
9,55096,Australia,AU,Pacific,25.48
4,55343,Southwest,US,North America,25.48
8,55779,Germany,DE,Europe,25.48
1,54779,Northwest,US,North America,25.48
9,54888,Australia,AU,Pacific,25.48
1,54539,Northwest,US,North America,25.48
9,53924,Australia,AU,Pacific,25.48
10,53812,United Kingdom,GB,Europe,25.48
10,59439,United Kingdom,GB,Europe,25.48
7,59176,France,FR,Europe,25.48
4,58491,Southwest,US,North America,25.48
9,58480,Australia,AU,Pacific,25.48
4,58428,Southwest,US,North America,25.48
9,59491,Australia,AU,Pacific,25.48
6,62834,Canada,CA,North America,25.48
7,62794,France,FR,Europe,25.48
9,62582,Australia,AU,Pacific,25.48
4,62591,Southwest,US,North America,25.48
9,63295,Australia,AU,Pacific,25.48
1,57917,Northwest,US,North America,25.22
9,57904,Australia,AU,Pacific,24.99
6,57857,Canada,CA,North America,24.99
6,57858,Canada,CA,North America,24.99
